sample_id,label,season,hh_index,time_h,puissance_w,energy_kwh_step
RS_0111,RS,summer,0,0.0,218.14755,0.10907377
RS_0111,RS,summer,1,0.5,189.74382,0.09487191
RS_0111,RS,summer,2,1.0,192.30032,0.09615016
RS_0111,RS,summer,3,1.5,229.16393,0.114581965
RS_0111,RS,summer,4,2.0,218.20305,0.10910153
RS_0111,RS,summer,5,2.5,215.75381,0.107876904
RS_0111,RS,summer,6,3.0,150.54059,0.075270295
RS_0111,RS,summer,7,3.5,166.32498,0.083162494
RS_0111,RS,summer,8,4.0,181.63332,0.09081666
RS_0111,RS,summer,9,4.5,154.80466,0.07740233
RS_0111,RS,summer,10,5.0,196.791,0.0983955
RS_0111,RS,summer,11,5.5,262.48013,0.13124007
RS_0111,RS,summer,12,6.0,195.16777,0.09758388
RS_0111,RS,summer,13,6.5,226.91934,0.11345967
RS_0111,RS,summer,14,7.0,374.01096,0.18700548
RS_0111,RS,summer,15,7.5,555.0822,0.2775411
RS_0111,RS,summer,16,8.0,797.55066,0.39877534
RS_0111,RS,summer,17,8.5,775.1894,0.3875947
RS_0111,RS,summer,18,9.0,906.1229,0.45306146
RS_0111,RS,summer,19,9.5,816.7185,0.40835926
RS_0111,RS,summer,20,10.0,581.6136,0.2908068
RS_0111,RS,summer,21,10.5,394.76407,0.19738203
RS_0111,RS,summer,22,11.0,477.12186,0.23856093
RS_0111,RS,summer,23,11.5,633.51825,0.31675914
RS_0111,RS,summer,24,12.0,1243.5018,0.6217509
RS_0111,RS,summer,25,12.5,1152.1976,0.5760988
RS_0111,RS,summer,26,13.0,1156.9579,0.57847893
RS_0111,RS,summer,27,13.5,563.80237,0.28190118
RS_0111,RS,summer,28,14.0,283.15936,0.14157969
RS_0111,RS,summer,29,14.5,175.08966,0.08754483
RS_0111,RS,summer,30,15.0,129.50635,0.064753175
RS_0111,RS,summer,31,15.5,182.50093,0.091250464
RS_0111,RS,summer,32,16.0,175.01788,0.08750894
RS_0111,RS,summer,33,16.5,154.18044,0.07709022
RS_0111,RS,summer,34,17.0,163.34319,0.081671596
RS_0111,RS,summer,35,17.5,186.15504,0.093077525
RS_0111,RS,summer,36,18.0,215.93353,0.107966766
RS_0111,RS,summer,37,18.5,234.18858,0.11709429
RS_0111,RS,summer,38,19.0,284.47714,0.14223857
RS_0111,RS,summer,39,19.5,298.00546,0.14900273
RS_0111,RS,summer,40,20.0,317.5429,0.15877146
RS_0111,RS,summer,41,20.5,334.1151,0.16705756
RS_0111,RS,summer,42,21.0,391.27362,0.19563681
RS_0111,RS,summer,43,21.5,390.3572,0.1951786
RS_0111,RS,summer,44,22.0,416.17862,0.2080893
RS_0111,RS,summer,45,22.5,499.51627,0.24975814
RS_0111,RS,summer,46,23.0,408.4389,0.20421945
RS_0111,RS,summer,47,23.5,305.7474,0.15287371
RS_0112,RS,winter,0,0.0,94.11295,0.047056478
RS_0112,RS,winter,1,0.5,96.947365,0.048473682
RS_0112,RS,winter,2,1.0,69.32347,0.034661736
RS_0112,RS,winter,3,1.5,85.20071,0.042600352
RS_0112,RS,winter,4,2.0,105.75368,0.052876838
RS_0112,RS,winter,5,2.5,205.46838,0.10273419
RS_0112,RS,winter,6,3.0,532.7791,0.26638955
RS_0112,RS,winter,7,3.5,575.8103,0.28790516
RS_0112,RS,winter,8,4.0,760.52795,0.38026398
RS_0112,RS,winter,9,4.5,779.8699,0.38993493
RS_0112,RS,winter,10,5.0,816.4363,0.40821815
RS_0112,RS,winter,11,5.5,599.8223,0.29991117
RS_0112,RS,winter,12,6.0,773.70776,0.38685387
RS_0112,RS,winter,13,6.5,772.36646,0.38618323
RS_0112,RS,winter,14,7.0,576.6732,0.2883366
RS_0112,RS,winter,15,7.5,478.86935,0.23943467
RS_0112,RS,winter,16,8.0,357.94946,0.17897473
RS_0112,RS,winter,17,8.5,420.85736,0.21042868
RS_0112,RS,winter,18,9.0,196.6248,0.0983124
RS_0112,RS,winter,19,9.5,190.47485,0.09523743
RS_0112,RS,winter,20,10.0,134.07399,0.067036994
RS_0112,RS,winter,21,10.5,86.297615,0.04314881
RS_0112,RS,winter,22,11.0,139.5425,0.069771245
RS_0112,RS,winter,23,11.5,36.98197,0.018490985
RS_0112,RS,winter,24,12.0,38.040756,0.019020379
RS_0112,RS,winter,25,12.5,10.725017,0.0053625084
RS_0112,RS,winter,26,13.0,41.73018,0.02086509
RS_0112,RS,winter,27,13.5,31.309193,0.015654596
RS_0112,RS,winter,28,14.0,86.106674,0.043053336
RS_0112,RS,winter,29,14.5,137.7978,0.0688989
RS_0112,RS,winter,30,15.0,186.40125,0.093200624
RS_0112,RS,winter,31,15.5,263.03665,0.13151832
RS_0112,RS,winter,32,16.0,280.81976,0.14040989
RS_0112,RS,winter,33,16.5,458.75092,0.22937545
RS_0112,RS,winter,34,17.0,658.281,0.3291405
RS_0112,RS,winter,35,17.5,735.97034,0.36798516
RS_0112,RS,winter,36,18.0,1165.3256,0.58266276
RS_0112,RS,winter,37,18.5,1208.9512,0.60447556
RS_0112,RS,winter,38,19.0,1526.4968,0.7632484
RS_0112,RS,winter,39,19.5,1395.4282,0.6977141
RS_0112,RS,winter,40,20.0,1270.1526,0.6350763
RS_0112,RS,winter,41,20.5,912.912,0.456456
RS_0112,RS,winter,42,21.0,1015.8702,0.5079351
RS_0112,RS,winter,43,21.5,666.27765,0.33313882
RS_0112,RS,winter,44,22.0,774.76056,0.38738027
RS_0112,RS,winter,45,22.5,472.0277,0.23601386
RS_0112,RS,winter,46,23.0,240.01472,0.120007366
RS_0112,RS,winter,47,23.5,187.14899,0.093574494
RS_0113,RS,winter,0,0.0,53.21032,0.026605159
RS_0113,RS,winter,1,0.5,50.72506,0.025362529
RS_0113,RS,winter,2,1.0,56.017857,0.028008929
RS_0113,RS,winter,3,1.5,45.208145,0.022604072
RS_0113,RS,winter,4,2.0,42.676,0.021337999
RS_0113,RS,winter,5,2.5,39.746143,0.019873071
RS_0113,RS,winter,6,3.0,47.09303,0.023546515
RS_0113,RS,winter,7,3.5,46.243507,0.023121754
RS_0113,RS,winter,8,4.0,35.590466,0.017795233
RS_0113,RS,winter,9,4.5,33.41271,0.016706355
RS_0113,RS,winter,10,5.0,36.602486,0.018301243
RS_0113,RS,winter,11,5.5,35.003307,0.017501654
RS_0113,RS,winter,12,6.0,40.83615,0.020418076
RS_0113,RS,winter,13,6.5,44.332577,0.022166288
RS_0113,RS,winter,14,7.0,64.748436,0.032374218
RS_0113,RS,winter,15,7.5,59.46658,0.029733289
RS_0113,RS,winter,16,8.0,54.5161,0.027258052
RS_0113,RS,winter,17,8.5,57.933113,0.028966557
RS_0113,RS,winter,18,9.0,85.66536,0.04283268
RS_0113,RS,winter,19,9.5,68.511406,0.034255702
RS_0113,RS,winter,20,10.0,78.872696,0.039436348
RS_0113,RS,winter,21,10.5,69.32582,0.03466291
RS_0113,RS,winter,22,11.0,90.42772,0.04521386
RS_0113,RS,winter,23,11.5,87.45289,0.043726444
RS_0113,RS,winter,24,12.0,72.19084,0.03609542
RS_0113,RS,winter,25,12.5,73.6877,0.036843847
RS_0113,RS,winter,26,13.0,67.29001,0.033645004
RS_0113,RS,winter,27,13.5,54.76268,0.02738134
RS_0113,RS,winter,28,14.0,53.83903,0.026919516
RS_0113,RS,winter,29,14.5,68.36955,0.034184776
RS_0113,RS,winter,30,15.0,88.80907,0.044404533
RS_0113,RS,winter,31,15.5,94.89615,0.047448073
RS_0113,RS,winter,32,16.0,89.09709,0.044548545
RS_0113,RS,winter,33,16.5,80.04204,0.040021017
RS_0113,RS,winter,34,17.0,124.50726,0.06225363
RS_0113,RS,winter,35,17.5,97.65148,0.04882574
RS_0113,RS,winter,36,18.0,115.53382,0.05776691
RS_0113,RS,winter,37,18.5,94.29463,0.047147315
RS_0113,RS,winter,38,19.0,92.04506,0.04602253
RS_0113,RS,winter,39,19.5,97.639206,0.0488196
RS_0113,RS,winter,40,20.0,75.64759,0.037823796
RS_0113,RS,winter,41,20.5,66.50851,0.033254255
RS_0113,RS,winter,42,21.0,73.859985,0.03692999
RS_0113,RS,winter,43,21.5,80.276405,0.040138204
RS_0113,RS,winter,44,22.0,63.954094,0.031977046
RS_0113,RS,winter,45,22.5,67.560265,0.03378013
RS_0113,RS,winter,46,23.0,74.72312,0.037361562
RS_0113,RS,winter,47,23.5,81.305786,0.040652893
RS_0114,RS,summer,0,0.0,116.241455,0.058120728
RS_0114,RS,summer,1,0.5,100.18948,0.050094742
RS_0114,RS,summer,2,1.0,85.17301,0.042586505
RS_0114,RS,summer,3,1.5,96.21845,0.048109226
RS_0114,RS,summer,4,2.0,102.24738,0.05112369
RS_0114,RS,summer,5,2.5,80.702,0.040351003
RS_0114,RS,summer,6,3.0,98.85072,0.04942536
RS_0114,RS,summer,7,3.5,102.646194,0.051323097
RS_0114,RS,summer,8,4.0,104.065094,0.052032545
RS_0114,RS,summer,9,4.5,102.31815,0.051159076
RS_0114,RS,summer,10,5.0,87.40106,0.04370053
RS_0114,RS,summer,11,5.5,81.427185,0.040713593
RS_0114,RS,summer,12,6.0,69.01131,0.034505654
RS_0114,RS,summer,13,6.5,76.62763,0.038313817
RS_0114,RS,summer,14,7.0,63.67591,0.031837955
RS_0114,RS,summer,15,7.5,64.53352,0.032266762
RS_0114,RS,summer,16,8.0,50.0262,0.0250131
RS_0114,RS,summer,17,8.5,51.559822,0.02577991
RS_0114,RS,summer,18,9.0,44.306923,0.022153461
RS_0114,RS,summer,19,9.5,49.421074,0.024710538
RS_0114,RS,summer,20,10.0,55.73813,0.027869064
RS_0114,RS,summer,21,10.5,54.9698,0.0274849
RS_0114,RS,summer,22,11.0,44.88987,0.022444936
RS_0114,RS,summer,23,11.5,48.464684,0.024232341
RS_0114,RS,summer,24,12.0,45.316658,0.02265833
RS_0114,RS,summer,25,12.5,41.215527,0.020607764
RS_0114,RS,summer,26,13.0,38.5506,0.019275298
RS_0114,RS,summer,27,13.5,45.48213,0.022741064
RS_0114,RS,summer,28,14.0,48.52997,0.024264984
RS_0114,RS,summer,29,14.5,37.80027,0.018900136
RS_0114,RS,summer,30,15.0,39.501026,0.019750513
RS_0114,RS,summer,31,15.5,42.176525,0.021088263
RS_0114,RS,summer,32,16.0,57.489246,0.028744623
RS_0114,RS,summer,33,16.5,62.100616,0.031050308
RS_0114,RS,summer,34,17.0,55.385674,0.027692838
RS_0114,RS,summer,35,17.5,57.40107,0.028700534
RS_0114,RS,summer,36,18.0,73.919044,0.03695952
RS_0114,RS,summer,37,18.5,63.219032,0.031609517
RS_0114,RS,summer,38,19.0,68.11357,0.034056786
RS_0114,RS,summer,39,19.5,72.57046,0.03628523
RS_0114,RS,summer,40,20.0,79.71789,0.039858945
RS_0114,RS,summer,41,20.5,71.15002,0.03557501
RS_0114,RS,summer,42,21.0,80.19018,0.040095087
RS_0114,RS,summer,43,21.5,89.55688,0.04477844
RS_0114,RS,summer,44,22.0,135.52962,0.06776481
RS_0114,RS,summer,45,22.5,130.4011,0.065200545
RS_0114,RS,summer,46,23.0,90.235794,0.045117896
RS_0114,RS,summer,47,23.5,102.28643,0.051143214
RS_0115,RS,spring,0,0.0,304.38705,0.15219353
RS_0115,RS,spring,1,0.5,169.3079,0.08465395
RS_0115,RS,spring,2,1.0,118.154305,0.05907715
RS_0115,RS,spring,3,1.5,92.821205,0.0464106
RS_0115,RS,spring,4,2.0,89.535934,0.04476797
RS_0115,RS,spring,5,2.5,95.40014,0.04770007
RS_0115,RS,spring,6,3.0,79.982315,0.03999116
RS_0115,RS,spring,7,3.5,121.45698,0.06072849
RS_0115,RS,spring,8,4.0,97.50177,0.048750885
RS_0115,RS,spring,9,4.5,102.818375,0.05140919
RS_0115,RS,spring,10,5.0,100.570175,0.050285086
RS_0115,RS,spring,11,5.5,103.55622,0.05177811
RS_0115,RS,spring,12,6.0,76.06453,0.038032264
RS_0115,RS,spring,13,6.5,120.74887,0.060374435
RS_0115,RS,spring,14,7.0,134.78448,0.067392245
RS_0115,RS,spring,15,7.5,199.64018,0.09982009
RS_0115,RS,spring,16,8.0,182.3546,0.0911773
RS_0115,RS,spring,17,8.5,122.31959,0.061159793
RS_0115,RS,spring,18,9.0,179.76114,0.08988057
RS_0115,RS,spring,19,9.5,120.27,0.060135
RS_0115,RS,spring,20,10.0,61.814465,0.030907232
RS_0115,RS,spring,21,10.5,41.376904,0.020688452
RS_0115,RS,spring,22,11.0,47.481888,0.023740944
RS_0115,RS,spring,23,11.5,128.96011,0.06448006
RS_0115,RS,spring,24,12.0,183.57788,0.09178894
RS_0115,RS,spring,25,12.5,615.282,0.307641
RS_0115,RS,spring,26,13.0,736.99786,0.36849892
RS_0115,RS,spring,27,13.5,505.60385,0.25280192
RS_0115,RS,spring,28,14.0,222.48306,0.111241534
RS_0115,RS,spring,29,14.5,161.61383,0.08080692
RS_0115,RS,spring,30,15.0,103.8882,0.0519441
RS_0115,RS,spring,31,15.5,127.716415,0.06385821
RS_0115,RS,spring,32,16.0,133.96648,0.06698324
RS_0115,RS,spring,33,16.5,140.16054,0.070080265
RS_0115,RS,spring,34,17.0,201.1714,0.1005857
RS_0115,RS,spring,35,17.5,163.73587,0.08186793
RS_0115,RS,spring,36,18.0,242.05043,0.12102521
RS_0115,RS,spring,37,18.5,263.16776,0.13158388
RS_0115,RS,spring,38,19.0,380.8671,0.19043355
RS_0115,RS,spring,39,19.5,386.6885,0.19334425
RS_0115,RS,spring,40,20.0,304.48727,0.15224364
RS_0115,RS,spring,41,20.5,339.46466,0.16973233
RS_0115,RS,spring,42,21.0,424.54877,0.21227439
RS_0115,RS,spring,43,21.5,528.5472,0.26427358
RS_0115,RS,spring,44,22.0,1337.7402,0.6688701
RS_0115,RS,spring,45,22.5,2271.8013,1.1359006
RS_0115,RS,spring,46,23.0,2282.7246,1.1413623
RS_0115,RS,spring,47,23.5,1382.6339,0.69131696
RS_0116,RS,summer,0,0.0,1052.7382,0.5263691
RS_0116,RS,summer,1,0.5,672.1352,0.3360676
RS_0116,RS,summer,2,1.0,456.4321,0.22821605
RS_0116,RS,summer,3,1.5,424.95743,0.21247871
RS_0116,RS,summer,4,2.0,368.06863,0.18403432
RS_0116,RS,summer,5,2.5,353.6074,0.1768037
RS_0116,RS,summer,6,3.0,323.7042,0.16185209
RS_0116,RS,summer,7,3.5,268.2908,0.1341454
RS_0116,RS,summer,8,4.0,226.36758,0.11318379
RS_0116,RS,summer,9,4.5,197.12677,0.09856339
RS_0116,RS,summer,10,5.0,282.5423,0.14127114
RS_0116,RS,summer,11,5.5,348.05246,0.17402624
RS_0116,RS,summer,12,6.0,127.66487,0.06383243
RS_0116,RS,summer,13,6.5,151.49358,0.07574679
RS_0116,RS,summer,14,7.0,90.65164,0.04532582
RS_0116,RS,summer,15,7.5,62.762894,0.031381447
RS_0116,RS,summer,16,8.0,21.448845,0.0107244225
RS_0116,RS,summer,17,8.5,21.296505,0.010648252
RS_0116,RS,summer,18,9.0,18.242193,0.009121097
RS_0116,RS,summer,19,9.5,31.258293,0.015629146
RS_0116,RS,summer,20,10.0,49.250515,0.024625257
RS_0116,RS,summer,21,10.5,40.321495,0.020160748
RS_0116,RS,summer,22,11.0,22.699425,0.0113497125
RS_0116,RS,summer,23,11.5,11.904569,0.005952284
RS_0116,RS,summer,24,12.0,31.468864,0.015734432
RS_0116,RS,summer,25,12.5,24.26972,0.01213486
RS_0116,RS,summer,26,13.0,5.679294,0.002839647
RS_0116,RS,summer,27,13.5,0.2819741,0.00014098706
RS_0116,RS,summer,28,14.0,0.76530266,0.00038265134
RS_0116,RS,summer,29,14.5,0.77492833,0.00038746416
RS_0116,RS,summer,30,15.0,1.720542,0.000860271
RS_0116,RS,summer,31,15.5,6.756551,0.0033782753
RS_0116,RS,summer,32,16.0,8.495749,0.004247875
RS_0116,RS,summer,33,16.5,12.498098,0.006249049
RS_0116,RS,summer,34,17.0,12.593143,0.006296572
RS_0116,RS,summer,35,17.5,10.298422,0.005149211
RS_0116,RS,summer,36,18.0,22.269047,0.011134523
RS_0116,RS,summer,37,18.5,28.912169,0.014456084
RS_0116,RS,summer,38,19.0,6.071936,0.0030359682
RS_0116,RS,summer,39,19.5,8.445199,0.0042225993
RS_0116,RS,summer,40,20.0,11.996798,0.0059983986
RS_0116,RS,summer,41,20.5,42.502518,0.02125126
RS_0116,RS,summer,42,21.0,42.968426,0.021484213
RS_0116,RS,summer,43,21.5,48.327152,0.024163576
RS_0116,RS,summer,44,22.0,282.65723,0.14132862
RS_0116,RS,summer,45,22.5,553.5747,0.27678734
RS_0116,RS,summer,46,23.0,854.23895,0.42711946
RS_0116,RS,summer,47,23.5,1091.2036,0.5456018
RS_0117,RS,winter,0,0.0,76.392975,0.03819649
RS_0117,RS,winter,1,0.5,86.35562,0.04317781
RS_0117,RS,winter,2,1.0,82.17018,0.04108509
RS_0117,RS,winter,3,1.5,83.32063,0.041660316
RS_0117,RS,winter,4,2.0,75.667366,0.037833683
RS_0117,RS,winter,5,2.5,85.516464,0.042758234
RS_0117,RS,winter,6,3.0,107.65286,0.053826433
RS_0117,RS,winter,7,3.5,82.619255,0.04130963
RS_0117,RS,winter,8,4.0,93.38857,0.046694286
RS_0117,RS,winter,9,4.5,90.43016,0.04521508
RS_0117,RS,winter,10,5.0,94.2974,0.0471487
RS_0117,RS,winter,11,5.5,93.3151,0.04665755
RS_0117,RS,winter,12,6.0,114.02573,0.057012863
RS_0117,RS,winter,13,6.5,106.468056,0.05323403
RS_0117,RS,winter,14,7.0,115.65987,0.05782993
RS_0117,RS,winter,15,7.5,92.72985,0.046364926
RS_0117,RS,winter,16,8.0,101.1864,0.0505932
RS_0117,RS,winter,17,8.5,113.2992,0.0566496
RS_0117,RS,winter,18,9.0,152.48813,0.07624406
RS_0117,RS,winter,19,9.5,132.67946,0.06633973
RS_0117,RS,winter,20,10.0,219.88467,0.10994234
RS_0117,RS,winter,21,10.5,283.00412,0.14150205
RS_0117,RS,winter,22,11.0,297.4478,0.1487239
RS_0117,RS,winter,23,11.5,186.8304,0.0934152
RS_0117,RS,winter,24,12.0,172.03244,0.08601622
RS_0117,RS,winter,25,12.5,153.4091,0.076704554
RS_0117,RS,winter,26,13.0,134.10234,0.06705117
RS_0117,RS,winter,27,13.5,95.89907,0.047949534
RS_0117,RS,winter,28,14.0,116.38163,0.058190815
RS_0117,RS,winter,29,14.5,145.23929,0.07261965
RS_0117,RS,winter,30,15.0,158.7626,0.0793813
RS_0117,RS,winter,31,15.5,159.20743,0.07960372
RS_0117,RS,winter,32,16.0,184.10645,0.09205322
RS_0117,RS,winter,33,16.5,171.31816,0.08565908
RS_0117,RS,winter,34,17.0,203.57083,0.101785414
RS_0117,RS,winter,35,17.5,174.0685,0.08703425
RS_0117,RS,winter,36,18.0,177.77434,0.08888717
RS_0117,RS,winter,37,18.5,160.99754,0.08049877
RS_0117,RS,winter,38,19.0,162.66478,0.08133239
RS_0117,RS,winter,39,19.5,152.1703,0.07608515
RS_0117,RS,winter,40,20.0,145.0345,0.07251725
RS_0117,RS,winter,41,20.5,143.84872,0.07192436
RS_0117,RS,winter,42,21.0,145.25317,0.07262658
RS_0117,RS,winter,43,21.5,150.00789,0.075003944
RS_0117,RS,winter,44,22.0,139.53238,0.069766186
RS_0117,RS,winter,45,22.5,111.892784,0.05594639
RS_0117,RS,winter,46,23.0,103.97225,0.051986124
RS_0117,RS,winter,47,23.5,99.54973,0.049774863
RS_0118,RS,summer,0,0.0,1136.531,0.5682655
RS_0118,RS,summer,1,0.5,902.36664,0.45118332
RS_0118,RS,summer,2,1.0,974.32104,0.48716053
RS_0118,RS,summer,3,1.5,1285.0839,0.64254194
RS_0118,RS,summer,4,2.0,1486.1332,0.7430666
RS_0118,RS,summer,5,2.5,1382.0323,0.6910162
RS_0118,RS,summer,6,3.0,1485.9161,0.74295807
RS_0118,RS,summer,7,3.5,1321.2504,0.66062516
RS_0118,RS,summer,8,4.0,1286.4374,0.6432187
RS_0118,RS,summer,9,4.5,1196.8705,0.5984352
RS_0118,RS,summer,10,5.0,1314.4509,0.6572255
RS_0118,RS,summer,11,5.5,1292.0508,0.6460254
RS_0118,RS,summer,12,6.0,1354.7855,0.6773928
RS_0118,RS,summer,13,6.5,1362.4557,0.68122786
RS_0118,RS,summer,14,7.0,1383.7521,0.69187605
RS_0118,RS,summer,15,7.5,1389.4231,0.69471157
RS_0118,RS,summer,16,8.0,1451.85,0.72592497
RS_0118,RS,summer,17,8.5,1389.6923,0.69484615
RS_0118,RS,summer,18,9.0,1508.57,0.754285
RS_0118,RS,summer,19,9.5,1546.25,0.773125
RS_0118,RS,summer,20,10.0,1588.4166,0.7942083
RS_0118,RS,summer,21,10.5,1671.3094,0.83565474
RS_0118,RS,summer,22,11.0,1551.1241,0.77556205
RS_0118,RS,summer,23,11.5,1586.0281,0.79301405
RS_0118,RS,summer,24,12.0,1534.6471,0.76732355
RS_0118,RS,summer,25,12.5,1570.8795,0.7854397
RS_0118,RS,summer,26,13.0,1583.3099,0.79165494
RS_0118,RS,summer,27,13.5,1892.1721,0.94608605
RS_0118,RS,summer,28,14.0,1903.7179,0.95185894
RS_0118,RS,summer,29,14.5,1967.1736,0.9835868
RS_0118,RS,summer,30,15.0,1869.8287,0.93491435
RS_0118,RS,summer,31,15.5,1823.2592,0.91162956
RS_0118,RS,summer,32,16.0,1742.0376,0.8710188
RS_0118,RS,summer,33,16.5,1647.025,0.8235125
RS_0118,RS,summer,34,17.0,1715.2615,0.8576307
RS_0118,RS,summer,35,17.5,1725.6534,0.8628267
RS_0118,RS,summer,36,18.0,1714.8016,0.85740083
RS_0118,RS,summer,37,18.5,1763.5,0.88175
RS_0118,RS,summer,38,19.0,1858.5273,0.92926365
RS_0118,RS,summer,39,19.5,1924.2377,0.96211886
RS_0118,RS,summer,40,20.0,1816.5985,0.90829927
RS_0118,RS,summer,41,20.5,1937.9058,0.9689529
RS_0118,RS,summer,42,21.0,1796.9363,0.89846814
RS_0118,RS,summer,43,21.5,1659.679,0.82983947
RS_0118,RS,summer,44,22.0,1633.8687,0.81693435
RS_0118,RS,summer,45,22.5,1706.1705,0.8530853
RS_0118,RS,summer,46,23.0,1540.8824,0.77044123
RS_0118,RS,summer,47,23.5,1321.9567,0.6609783
RS_0119,RS,spring,0,0.0,238.98262,0.11949131
RS_0119,RS,spring,1,0.5,284.90762,0.1424538
RS_0119,RS,spring,2,1.0,524.5001,0.26225007
RS_0119,RS,spring,3,1.5,680.3158,0.3401579
RS_0119,RS,spring,4,2.0,1423.9851,0.71199256
RS_0119,RS,spring,5,2.5,1292.0952,0.6460476
RS_0119,RS,spring,6,3.0,1156.9425,0.57847124
RS_0119,RS,spring,7,3.5,840.5141,0.42025706
RS_0119,RS,spring,8,4.0,736.746,0.36837298
RS_0119,RS,spring,9,4.5,765.108,0.382554
RS_0119,RS,spring,10,5.0,751.4833,0.37574163
RS_0119,RS,spring,11,5.5,712.11865,0.3560593
RS_0119,RS,spring,12,6.0,508.31955,0.25415978
RS_0119,RS,spring,13,6.5,378.3289,0.18916444
RS_0119,RS,spring,14,7.0,712.6547,0.35632735
RS_0119,RS,spring,15,7.5,25.32257,0.012661286
RS_0119,RS,spring,16,8.0,0.3689728,0.0001844864
RS_0119,RS,spring,17,8.5,1.0162697,0.00050813484
RS_0119,RS,spring,18,9.0,0.0,0.0
RS_0119,RS,spring,19,9.5,0.0,0.0
RS_0119,RS,spring,20,10.0,0.0,0.0
RS_0119,RS,spring,21,10.5,0.0,0.0
RS_0119,RS,spring,22,11.0,0.0,0.0
RS_0119,RS,spring,23,11.5,0.0,0.0
RS_0119,RS,spring,24,12.0,0.0,0.0
RS_0119,RS,spring,25,12.5,0.0,0.0
RS_0119,RS,spring,26,13.0,0.0,0.0
RS_0119,RS,spring,27,13.5,0.0,0.0
RS_0119,RS,spring,28,14.0,1.7581108,0.00087905535
RS_0119,RS,spring,29,14.5,1.6501913,0.00082509563
RS_0119,RS,spring,30,15.0,0.0,0.0
RS_0119,RS,spring,31,15.5,0.053475246,2.6737624e-05
RS_0119,RS,spring,32,16.0,0.46415114,0.00023207557
RS_0119,RS,spring,33,16.5,1.1286967,0.00056434836
RS_0119,RS,spring,34,17.0,3.1314569,0.0015657285
RS_0119,RS,spring,35,17.5,8.748791,0.0043743956
RS_0119,RS,spring,36,18.0,125.43862,0.06271931
RS_0119,RS,spring,37,18.5,556.6757,0.27833787
RS_0119,RS,spring,38,19.0,259.60364,0.12980182
RS_0119,RS,spring,39,19.5,318.2908,0.1591454
RS_0119,RS,spring,40,20.0,420.79178,0.21039589
RS_0119,RS,spring,41,20.5,669.62695,0.33481348
RS_0119,RS,spring,42,21.0,539.00543,0.26950273
RS_0119,RS,spring,43,21.5,803.49414,0.40174708
RS_0119,RS,spring,44,22.0,529.00037,0.26450017
RS_0119,RS,spring,45,22.5,517.9273,0.25896364
RS_0119,RS,spring,46,23.0,421.28503,0.21064252
RS_0119,RS,spring,47,23.5,337.75992,0.16887996
RS_0120,RS,winter,0,0.0,1.3715394,0.00068576966
RS_0120,RS,winter,1,0.5,0.80472434,0.00040236217
RS_0120,RS,winter,2,1.0,0.0,0.0
RS_0120,RS,winter,3,1.5,0.0,0.0
RS_0120,RS,winter,4,2.0,0.0,0.0
RS_0120,RS,winter,5,2.5,0.061616257,3.080813e-05
RS_0120,RS,winter,6,3.0,0.0,0.0
RS_0120,RS,winter,7,3.5,0.0,0.0
RS_0120,RS,winter,8,4.0,0.0,0.0
RS_0120,RS,winter,9,4.5,0.0,0.0
RS_0120,RS,winter,10,5.0,0.0,0.0
RS_0120,RS,winter,11,5.5,0.0,0.0
RS_0120,RS,winter,12,6.0,0.0,0.0
RS_0120,RS,winter,13,6.5,0.0,0.0
RS_0120,RS,winter,14,7.0,0.0,0.0
RS_0120,RS,winter,15,7.5,0.26788357,0.00013394178
RS_0120,RS,winter,16,8.0,0.55559754,0.00027779877
RS_0120,RS,winter,17,8.5,0.14157633,7.078817e-05
RS_0120,RS,winter,18,9.0,0.0,0.0
RS_0120,RS,winter,19,9.5,0.0,0.0
RS_0120,RS,winter,20,10.0,0.0,0.0
RS_0120,RS,winter,21,10.5,0.2762962,0.0001381481
RS_0120,RS,winter,22,11.0,0.0,0.0
RS_0120,RS,winter,23,11.5,0.0,0.0
RS_0120,RS,winter,24,12.0,0.0,0.0
RS_0120,RS,winter,25,12.5,0.0,0.0
RS_0120,RS,winter,26,13.0,0.0,0.0
RS_0120,RS,winter,27,13.5,0.005619521,2.8097604e-06
RS_0120,RS,winter,28,14.0,0.115587,5.7793502e-05
RS_0120,RS,winter,29,14.5,0.0,0.0
RS_0120,RS,winter,30,15.0,0.0,0.0
RS_0120,RS,winter,31,15.5,0.0,0.0
RS_0120,RS,winter,32,16.0,0.0,0.0
RS_0120,RS,winter,33,16.5,0.0,0.0
RS_0120,RS,winter,34,17.0,0.0,0.0
RS_0120,RS,winter,35,17.5,0.0,0.0
RS_0120,RS,winter,36,18.0,0.0,0.0
RS_0120,RS,winter,37,18.5,0.0,0.0
RS_0120,RS,winter,38,19.0,0.0,0.0
RS_0120,RS,winter,39,19.5,0.07550174,3.775087e-05
RS_0120,RS,winter,40,20.0,0.0,0.0
RS_0120,RS,winter,41,20.5,0.0,0.0
RS_0120,RS,winter,42,21.0,0.0,0.0
RS_0120,RS,winter,43,21.5,0.0,0.0
RS_0120,RS,winter,44,22.0,0.0,0.0
RS_0120,RS,winter,45,22.5,0.0,0.0
RS_0120,RS,winter,46,23.0,0.0,0.0
RS_0120,RS,winter,47,23.5,0.52403796,0.000262019
RS_0121,RS,winter,0,0.0,57.103718,0.02855186
RS_0121,RS,winter,1,0.5,72.87411,0.036437053
RS_0121,RS,winter,2,1.0,54.76526,0.027382629
